"order_id","restaurant_name","cuisine_type","cost_of_the_order","day_of_the_week","rating","food_preparation_time","delivery_time"
1478251,"Jack's Wife Freda","Mediterranean",12.47,"Weekend","5",34,20
1478079,"Tamarind TriBeCa","Indian",25.22,"Weekend","5",30,26
1478144,"The Meatball Shop","Italian",33.03,"Weekend","5",30,16
1476615,"RedFarm Hudson","Chinese",29.44,"Weekday","4",29,32
1478419,"Blue Ribbon Sushi Bar & Grill","Japanese",15.96,"Weekend","5",31,20
1476920,"RedFarm Broadway","Chinese",12.13,"Weekend","4",20,19
1477786,"RedFarm Hudson","Chinese",4.75,"Weekend","3",23,25
1476924,"Shake Shack","American",21.83,"Weekend","Not given",28,23
1476547,"Bareburger","American",6.84,"Weekend","5",22,24
1477561,"The Meatball Shop","Italian",6.74,"Weekend","Not given",30,25
1477422,"The Meatball Shop","Italian",16.54,"Weekday","5",32,24
1477436,"RedFarm Hudson","Chinese",29.29,"Weekend","4",27,21
1478353,"Momoya","Japanese",12.23,"Weekday","3",32,24
1477086,"Blue Ribbon Sushi","Japanese",17.08,"Weekday","5",35,29
1477688,"Blue Ribbon Sushi","Japanese",12.13,"Weekend","4",35,28
1477011,"S'MAC","American",12.61,"Weekday","Not given",34,24
1477695,"Rubirosa","Italian",24.2,"Weekend","Not given",33,28
1476608,"Burger Joint","American",7.81,"Weekend","3",33,24
1478375,"Boqueria","Spanish",22.85,"Weekend","5",28,30
1476965,"Delicatessen","American",24.2,"Weekend","4",21,19
1476757,"12 Chairs","Middle Eastern",14.12,"Weekend","Not given",31,27
1476611,"Grand Sichuan International","Chinese",12.23,"Weekend","Not given",24,28
1477055,"Bareburger","American",14.12,"Weekend","4",26,19
1477949,"Rubirosa","Italian",24.35,"Weekend","3",30,28
1477406,"Blue Ribbon Sushi Bar & Grill","Japanese",16.74,"Weekend","4",22,20
1478118,"Blue Ribbon Sushi","Japanese",9.85,"Weekend","3",24,15
1477352,"Sushi of Gari","Japanese",9.31,"Weekend","5",31,22
1478276,"Shake Shack","American",17.03,"Weekend","Not given",21,28
1477837,"Nobu Next Door","Japanese",12.08,"Weekend","Not given",21,19
1476781,"Shake Shack","American",12.13,"Weekday","Not given",22,25
1476879,"Blue Ribbon Fried Chicken","American",8.39,"Weekend","4",26,17
1477383,"Xi'an Famous Foods","Chinese",6.64,"Weekend","Not given",35,19
1477534,"The Meatball Shop","Italian",9.22,"Weekend","Not given",30,19
1477111,"P.J. Clarke's","American",31.33,"Weekend","4",26,19
1477818,"Shake Shack","American",22.36,"Weekend","4",27,27
1477249,"The Kati Roll Company","Indian",20.13,"Weekday","Not given",24,31
1477095,"Shake Shack","American",13.1,"Weekday","Not given",20,28
1477379,"Joe's Shanghai _Àü£¾÷´","Chinese",22.31,"Weekday","3",27,31
1477128,"Waverly Diner","American",14.94,"Weekend","Not given",28,28
1478125,"Shake Shack","American",16.15,"Weekday","4",20,26
1477707,"Blue Ribbon Fried Chicken","American",25.27,"Weekend","5",29,28
1478191,"Friend of a Farmer","American",9.7,"Weekend","Not given",35,22
1476614,"Chipotle Mexican Grill $1.99 Delivery","Mexican",29.1,"Weekday","5",21,29
1477105,"The Smile","American",9.17,"Weekday","5",26,28
1477124,"Vanessa's Dumplings","Chinese",9.51,"Weekend","Not given",31,23
1476980,"Momoya","Japanese",6.02,"Weekend","5",28,20
1477162,"Blue Ribbon Fried Chicken","American",15.72,"Weekend","4",25,19
1476754,"Balthazar Boulangerie","French",21.25,"Weekend","Not given",25,20
1477260,"Chipotle Mexican Grill $1.99 Delivery","Mexican",29.1,"Weekend","4",27,25
1478297,"Bareburger","American",24.2,"Weekend","5",27,24
1476792,"Saravanaa Bhavan","Indian",9.17,"Weekday","Not given",24,29
1477554,"Shake Shack","American",11.69,"Weekend","Not given",31,28
1477820,"Schnipper's Quality Kitchen","American",25.22,"Weekend","4",33,18
1478291,"RedFarm Broadway","Chinese",31.87,"Weekend","5",27,18
1477628,"Blue Ribbon Sushi Izakaya","Japanese",9.22,"Weekend","Not given",28,15
1478038,"Shake Shack","American",12.18,"Weekend","Not given",31,28
1478356,"Blue Ribbon Sushi","Japanese",16.44,"Weekend","Not given",22,18
1477952,"Shake Shack","American",13.1,"Weekend","4",30,29
1476992,"Vezzo Thin Crust Pizza","Italian",12.13,"Weekend","Not given",27,15
1478040,"Sushi of Gari Tribeca","Japanese",12.13,"Weekday","5",22,26
1477905,"The Meatball Shop","Italian",15.57,"Weekend","4",20,24
1477658,"Tamarind TriBeCa","Indian",14.02,"Weekday","Not given",20,25
1477918,"Yama Japanese Restaurant","Japanese",24.25,"Weekday","Not given",23,30
1477562,"The Odeon","American",6.69,"Weekend","4",30,20
1476847,"The Meatball Shop","Italian",24.3,"Weekend","4",29,15
1477081,"Shake Shack","American",24.25,"Weekday","Not given",23,30
1476604,"Cafe Mogador","Middle Eastern",19.45,"Weekday","4",23,29
1478016,"Yama Japanese Restaurant","Japanese",9.65,"Weekend","5",24,16
1477087,"Shake Shack","American",12.66,"Weekend","5",25,15
1476706,"Hunan Manor","Chinese",5.72,"Weekday","5",31,26
1477906,"Sushi of Gari Tribeca","Japanese",19.02,"Weekend","5",27,29
1478381,"Ravagh Persian Grill","Middle Eastern",16.06,"Weekend","Not given",28,21
1478142,"Hatsuhana","Japanese",29.15,"Weekend","3",33,28
1477654,"Blue Ribbon Fried Chicken","American",12.13,"Weekend","5",25,29
1477965,"Shake Shack","American",19.45,"Weekday","3",24,29
1476960,"Parm","Italian",21.83,"Weekday","Not given",23,32
1478134,"Sushi of Gari Tribeca","Japanese",21.83,"Weekday","Not given",34,30
1477588,"5 Napkin Burger","American",29.05,"Weekend","3",26,21
1477897,"The Meatball Shop","Italian",12.56,"Weekday","Not given",31,32
1477217,"Sushi of Gari 46","Japanese",29.15,"Weekday","Not given",32,32
1476772,"Sushi of Gari","Japanese",12.13,"Weekday","5",29,26
1478167,"RedFarm Hudson","Chinese",12.23,"Weekday","Not given",20,25
1477101,"The Meatball Shop","American",14.55,"Weekend","5",21,30
1477665,"Han Dynasty","Chinese",34.19,"Weekday","Not given",21,31
1477103,"Five Guys Burgers and Fries","American",19.45,"Weekend","5",22,23
1477880,"The Meatball Shop","Italian",14.6,"Weekend","5",21,23
1477346,"Shake Shack","American",5.53,"Weekday","4",28,26
1477157,"Blue Ribbon Sushi Bar & Grill","Japanese",10.82,"Weekend","Not given",25,24
1477886,"Blue Ribbon Sushi","Japanese",32.93,"Weekday","3",34,31
1477442,"Asuka Sushi","Japanese",19.45,"Weekend","5",23,23
1477434,"Shake Shack","American",29.15,"Weekend","5",20,21
1477303,"Sushi of Gari 46","Japanese",19.35,"Weekday","Not given",28,24
1477423,"J. G. Melon","American",14.6,"Weekend","5",32,24
1478424,"Parm","Italian",11.59,"Weekday","5",35,29
1476571,"Melt Shop","American",29.15,"Weekend","4",26,17
1477034,"J. G. Melon","American",29.05,"Weekend","Not given",26,28
1477673,"Sushi of Gari 46","Japanese",22.46,"Weekday","Not given",21,29
1478061,"Jack's Wife Freda","Mediterranean",16.01,"Weekday","Not given",28,33
1476901,"Lucky's Famous Burgers","American",11.59,"Weekend","5",26,23
1478113,"ilili Restaurant","Middle Eastern",25.22,"Weekday","4",32,25
1477986,"Junoon","Indian",22.75,"Weekend","5",29,28
1477770,"J. G. Melon","American",7.33,"Weekday","Not given",31,30
1478420,"Momoya","Japanese",15.81,"Weekend","5",25,15
1477252,"Cafe Habana","Mexican",8.1,"Weekend","Not given",20,16
1476883,"Westville Hudson","American",16.01,"Weekend","5",20,18
1478442,"Five Guys Burgers and Fries","American",29.73,"Weekend","5",21,25
1477898,"J. G. Melon","American",10.43,"Weekday","5",35,29
1477476,"Delicatessen","American",32.93,"Weekend","4",30,18
1477520,"Chipotle Mexican Grill $1.99 Delivery","Mexican",31.33,"Weekend","4",35,21
1477652,"Parm","Italian",10.14,"Weekday","Not given",24,28
1478205,"Coppola's East","Italian",13.05,"Weekend","Not given",32,16
1477751,"RedFarm Broadway","Chinese",16.2,"Weekend","5",29,18
1477021,"Mamoun's Falafel","Mediterranean",14.46,"Weekend","Not given",20,29
1476959,"Serafina Fabulous Pizza","Italian",19.5,"Weekday","5",22,33
1476687,"Blue Ribbon Sushi","Japanese",14.5,"Weekend","Not given",28,28
1477798,"Five Guys Burgers and Fries","American",13,"Weekend","4",29,27
1476938,"TAO","Japanese",25.27,"Weekday","Not given",33,30
1477022,"Blue Ribbon Sushi","Japanese",12.08,"Weekend","4",33,22
1477077,"Shake Shack","American",12.18,"Weekend","4",27,23
1478361,"Shake Shack","American",29.1,"Weekend","5",26,24
1477407,"RedFarm Hudson","Chinese",12.61,"Weekend","5",31,22
1477207,"Sushi of Gari 46","Japanese",12.18,"Weekday","Not given",24,26
1477122,"Shake Shack","American",8.63,"Weekend","Not given",33,19
1477199,"Yama Japanese Restaurant","Japanese",9.02,"Weekday","3",25,33
1478060,"Osteria Morini","Italian",9.51,"Weekend","Not given",22,26
1478074,"Blue Ribbon Fried Chicken","American",29.05,"Weekend","5",30,29
1477614,"Sushi Samba","Japanese",14.02,"Weekend","Not given",30,29
1477181,"Carmine's","Italian",29.05,"Weekday","Not given",33,32
1477454,"DespaÌ±a","Spanish",16.06,"Weekend","5",21,17
1476870,"The Meatball Shop","Italian",24.3,"Weekend","5",28,25
1477759,"Blue Ribbon Sushi Bar & Grill","Japanese",12.13,"Weekend","Not given",21,29
1477606,"RedFarm Broadway","Chinese",9.27,"Weekday","4",32,29
1478302,"Blue Ribbon Sushi Bar & Grill","Japanese",4.9,"Weekday","4",29,32
1476574,"Emporio","Italian",31.43,"Weekend","Not given",25,29
1478306,"Parm","Italian",9.12,"Weekend","Not given",23,21
1476565,"Blue Ribbon Sushi Bar & Grill","Japanese",15.33,"Weekend","5",32,29
1478200,"Blue Ribbon Fried Chicken","American",12.13,"Weekend","5",28,23
1478264,"Jack's Wife Freda","Mediterranean",16.15,"Weekday","5",22,24
1477228,"Jack's Wife Freda","Mediterranean",6.74,"Weekend","Not given",25,22
1478057,"Parm","Italian",7.38,"Weekend","Not given",26,20
1478256,"Tamarind TriBeCa","Indian",6.69,"Weekend","5",22,18
1478259,"Hill Country Fried Chicken","Southern",12.47,"Weekend","Not given",29,28
1477483,"Osteria Morini","Italian",6.79,"Weekday","4",32,29
1477257,"Sushi of Gari 46","Japanese",12.13,"Weekday","5",34,28
1477056,"Shake Shack","American",12.18,"Weekend","Not given",23,18
1477402,"Otto Enoteca Pizzeria","Italian",24.25,"Weekday","Not given",31,30
1476760,"Empanada Mama (closed)","Mexican",22.75,"Weekend","Not given",29,18
1477030,"Rubirosa","Italian",24.3,"Weekday","3",29,31
1476850,"The Meatball Shop","Italian",13.05,"Weekday","5",23,31
1477356,"CafÌ© China","Chinese",15.57,"Weekday","4",34,31
1477990,"Rubirosa","Italian",12.95,"Weekend","4",30,25
1477448,"Sushi of Gari","Japanese",22.75,"Weekend","5",30,22
1477784,"Momoya","Japanese",24.3,"Weekend","5",28,20
1478425,"Parm","Italian",14.02,"Weekday","Not given",28,32
1477031,"Friend of a Farmer","American",24.2,"Weekend","Not given",33,27
1477969,"Wa Jeal","Chinese",6.74,"Weekend","Not given",32,24
1476595,"Blue Ribbon Sushi","Japanese",14.02,"Weekend","Not given",35,16
1478070,"RedFarm Broadway","Chinese",14.07,"Weekend","3",20,15
1477501,"RedFarm Hudson","Chinese",12.18,"Weekend","5",34,24
1476727,"Jack's Wife Freda","Mediterranean",12.95,"Weekday","3",22,33
1477016,"Parm","Italian",15.37,"Weekend","Not given",29,23
1477511,"RedFarm Broadway","Chinese",7.67,"Weekend","5",24,15
1477067,"Vanessa's Dumplings","Chinese",8.3,"Weekend","Not given",24,20
1477068,"Rubirosa","Italian",12.18,"Weekend","Not given",33,20
1477551,"Blue Ribbon Fried Chicken","American",29.44,"Weekend","4",33,27
1478415,"Blue Ribbon Sushi Bar & Grill","Japanese",12.56,"Weekday","Not given",32,27
1478129,"Han Dynasty","Chinese",12.18,"Weekend","Not given",30,15
1477096,"Xi'an Famous Foods","Chinese",14.12,"Weekday","3",24,31
1477891,"Shake Shack","American",25.22,"Weekend","Not given",28,26
1477881,"Cafeteria","American",13.05,"Weekend","Not given",31,16
1478197,"Shake Shack","American",12.08,"Weekend","5",28,23
1477082,"ilili Restaurant","Middle Eastern",24.2,"Weekday","4",34,24
1477781,"Tamarind TriBeCa","Indian",12.47,"Weekend","5",32,26
1476570,"The Kati Roll Company","Indian",5.87,"Weekday","Not given",26,30
1476677,"Le Zie 2000 Trattoria","Italian",15.47,"Weekend","Not given",22,30
1478397,"Blue Ribbon Fried Chicken","American",24.3,"Weekend","5",22,15
1477608,"Le Grainne Cafe","French",15.96,"Weekend","4",25,22
1478241,"RedFarm Broadway","Chinese",24.2,"Weekend","5",31,19
1477216,"Momoya","Japanese",29.35,"Weekday","Not given",31,30
1478379,"Shake Shack","American",8.63,"Weekday","Not given",31,32
1478237,"Han Dynasty","Chinese",16.44,"Weekday","Not given",23,29
1477732,"Shake Shack","American",24.25,"Weekend","4",20,29
1476842,"RedFarm Broadway","Chinese",14.12,"Weekend","Not given",35,23
1476984,"5 Napkin Burger","American",7.91,"Weekday","Not given",29,26
1476783,"Han Dynasty","Chinese",19.4,"Weekend","Not given",35,26
1476989,"The Meatball Shop","Italian",21.34,"Weekday","5",22,24
1477213,"The Meatball Shop","Italian",13.19,"Weekend","Not given",26,29
1477607,"Han Dynasty","Chinese",9.75,"Weekend","Not given",29,25
1477863,"Shake Shack","American",8.2,"Weekday","4",33,26
1478360,"Tamarind TriBeCa","Indian",24.2,"Weekend","Not given",24,29
1477134,"The Meatball Shop","Italian",13.53,"Weekend","5",22,24
1478390,"Vanessa's Dumplings","Chinese",12.13,"Weekday","Not given",31,33
1476794,"S'MAC","American",9.56,"Weekend","Not given",27,20
1478116,"Five Guys Burgers and Fries","American",5.72,"Weekday","Not given",22,24
1478344,"Sushi of Gari Tribeca","Japanese",9.46,"Weekend","5",32,20
1477796,"Parm","Italian",15.91,"Weekday","Not given",32,28
1478243,"Blue Ribbon Sushi","Japanese",29.1,"Weekend","4",21,15
1477069,"Blue Ribbon Fried Chicken","American",12.18,"Weekend","5",35,27
1476953,"Westville Hudson","American",20.13,"Weekend","4",29,19
1477700,"Blue Ribbon Sushi","Japanese",33.37,"Weekday","3",30,27
1478106,"Shake Shack","American",29.15,"Weekday","Not given",34,28
1477625,"Sushi of Gari Tribeca","Japanese",17.03,"Weekday","Not given",35,30
1478213,"Han Dynasty","Chinese",22.31,"Weekend","3",23,29
1476779,"Sushi Samba","Japanese",31.33,"Weekend","5",35,20
1478207,"Tamarind TriBeCa","Indian",24.2,"Weekend","4",28,26
1477075,"ilili Restaurant","Middle Eastern",31.43,"Weekday","3",26,29
1477145,"Shake Shack","American",29.3,"Weekday","5",33,32
1478153,"Xi'an Famous Foods","Chinese",6.02,"Weekend","5",33,24
1477689,"Terakawa Ramen","Japanese",19.6,"Weekday","Not given",23,26
1477742,"Blue Ribbon Fried Chicken","American",6.84,"Weekend","3",24,26
1477391,"RedFarm Hudson","Chinese",16.49,"Weekend","3",34,20
1476993,"RedFarm Broadway","Chinese",12.23,"Weekend","Not given",32,19
1476705,"Cafe Mogador","Middle Eastern",5.77,"Weekend","3",20,16
1477694,"Shake Shack","American",24.3,"Weekend","4",25,15
1477933,"Empanada Mama (closed)","Mexican",12.37,"Weekend","Not given",29,25
1477062,"Blue Ribbon Sushi","Japanese",19.4,"Weekend","5",26,17
1477771,"ilili Restaurant","Middle Eastern",12.23,"Weekday","5",24,32
1477144,"Balthazar Boulangerie","French",29.1,"Weekend","5",31,27
1477149,"Rye House","American",12.13,"Weekday","4",26,30
1478182,"Momoya","Japanese",25.27,"Weekday","5",31,30
1478405,"Shake Shack","American",11.59,"Weekday","3",23,25
1478094,"TAO","Japanese",13.48,"Weekday","Not given",27,32
1477857,"S'MAC","American",25.27,"Weekend","5",20,29
1476840,"Jack's Wife Freda","Mediterranean",20.71,"Weekend","Not given",35,16
1477641,"Blue Ribbon Sushi","Japanese",24.2,"Weekend","4",29,18
1476690,"Vanessa's Dumplings","Chinese",24.2,"Weekend","4",20,18
1476593,"The Meatball Shop","Italian",20.61,"Weekend","Not given",34,30
1477343,"Hiroko's Place","Japanese",13.05,"Weekend","Not given",32,27
1476881,"Nobu Next Door","Japanese",15.76,"Weekday","Not given",27,28
1476913,"Grand Sichuan International","Chinese",7.66,"Weekday","5",33,31
1478119,"Sushi of Gari Tribeca","Japanese",10.86,"Weekday","4",28,28
1476976,"Shake Shack","American",22.26,"Weekday","5",33,32
1476575,"P.J. Clarke's","American",31.38,"Weekend","Not given",31,23
1478105,"Hummus Place","Middle Eastern",29.05,"Weekend","5",26,17
1476945,"The Smile","American",7.81,"Weekend","5",24,21
1476853,"L'Express","French",16.98,"Weekday","Not given",35,29
1477259,"Blue Ribbon Sushi","Japanese",29.15,"Weekend","4",31,19
1477141,"Shake Shack","American",24.3,"Weekend","5",21,24
1477556,"Blue Ribbon Brooklyn","American",13.1,"Weekend","Not given",32,19
1478254,"5 Napkin Burger","American",25.22,"Weekend","5",27,21
1478365,"ilili Restaurant","Middle Eastern",32.93,"Weekend","4",25,17
1477380,"Rubirosa","Italian",25.27,"Weekday","4",23,31
1477548,"The Meatball Shop","Italian",12.95,"Weekday","4",29,24
1478444,"Shake Shack","American",31.43,"Weekend","3",22,24
1477716,"Cafe Habana","Mexican",15.62,"Weekend","Not given",29,19
1476668,"Zero Otto Nove","Italian",5.87,"Weekend","Not given",31,18
1477106,"J. G. Melon","American",8.83,"Weekend","5",31,19
1477526,"Olea","Mediterranean",24.2,"Weekend","Not given",20,16
1477664,"Blue Ribbon Fried Chicken","American",29.3,"Weekend","4",28,16
1477917,"Momoya","Japanese",24.3,"Weekend","4",35,30
1477381,"The Smile","American",25.22,"Weekday","4",25,28
1476745,"Blue Ribbon Fried Chicken","American",12.61,"Weekend","3",30,30
1477885,"Chipotle Mexican Grill $1.99 Delivery","Mexican",29.1,"Weekday","4",22,32
1476724,"Blue Ribbon Sushi","Japanese",21.83,"Weekday","3",21,26
1477387,"Blue Ribbon Fried Chicken","American",9.27,"Weekend","Not given",29,16
1476750,"Empanada Mama (closed)","Mexican",15.37,"Weekend","3",35,30
1478285,"Blue Ribbon Fried Chicken","American",12.18,"Weekend","4",32,22
1477910,"Frank Restaurant","Italian",12.08,"Weekday","4",20,31
1478364,"Grand Sichuan International","Chinese",32.93,"Weekend","Not given",32,28
1477480,"Yama 49","Japanese",22.31,"Weekend","5",29,17
1477050,"Shake Shack","American",15.18,"Weekday","Not given",34,30
1478090,"Blue Ribbon Sushi Izakaya","Japanese",16.01,"Weekday","5",23,27
1477633,"Shake Shack","American",29.1,"Weekend","5",29,17
1478095,"Blue Ribbon Sushi","Japanese",12.18,"Weekend","4",30,17
1478096,"Yama Japanese Restaurant","Japanese",12.08,"Weekday","Not given",25,33
1478166,"RedFarm Hudson","Chinese",12.13,"Weekend","Not given",31,27
1478013,"Westville Hudson","American",12.56,"Weekend","5",26,28
1478369,"Sushi Samba","Japanese",22.36,"Weekend","5",31,30
1476970,"Nobu Next Door","Japanese",33.37,"Weekend","4",32,21
1476612,"Delicatessen","American",12.18,"Weekend","Not given",24,17
1478234,"Balthazar Boulangerie","French",12.23,"Weekend","4",35,23
1477114,"Dos Caminos","Mexican",12.18,"Weekday","5",24,30
1477644,"Osteria Morini","Italian",5.77,"Weekend","3",24,19
1476634,"Sushi of Gari 46","Japanese",16.3,"Weekend","Not given",21,29
1477186,"The Kati Roll Company","Indian",11.64,"Weekend","4",34,18
1477939,"The Meatball Shop","Italian",15.91,"Weekend","Not given",26,20
1477610,"Vanessa's Dumpling House","Chinese",16.49,"Weekend","5",26,25
1476843,"Sarabeth's West","American",14.12,"Weekday","3",21,33
1476983,"Rubirosa","Italian",7.95,"Weekday","Not given",20,26
1478418,"Nobu Next Door","Japanese",9.7,"Weekend","Not given",21,19
1477941,"Cafeteria","American",15.52,"Weekend","3",28,30
1478123,"Han Dynasty","Chinese",16.2,"Weekend","Not given",29,18
1477966,"Blue Ribbon Sushi","Japanese",24.3,"Weekend","Not given",29,15
1478154,"CafÌ© China","Chinese",12.61,"Weekend","5",20,20
1477855,"Sushi of Gari 46","Japanese",22.26,"Weekend","5",28,22
1478261,"Parm","Italian",9.07,"Weekday","4",23,30
1477121,"Nobu Next Door","Japanese",7.86,"Weekday","5",20,27
1477927,"Parm","Italian",12.23,"Weekday","Not given",27,26
1477871,"Shake Shack","American",21.39,"Weekend","3",33,22
1476644,"Shake Shack","American",16.93,"Weekend","5",35,28
1477415,"Mamoun's Falafel","Mediterranean",14.41,"Weekend","5",33,26
1477397,"Momoya","Japanese",8.05,"Weekend","Not given",31,25
1476723,"RedFarm Hudson","Chinese",19.35,"Weekday","5",35,28
1478258,"Shake Shack","American",16.98,"Weekend","3",23,23
1477222,"The Meatball Shop","Italian",11.64,"Weekend","4",23,24
1477335,"Nobu Next Door","Japanese",29.15,"Weekend","Not given",27,15
1476790,"Cho Dang Gol","Korean",12.18,"Weekday","5",20,26
1477330,"DuMont Burger","American",24.25,"Weekend","3",28,20
1477639,"Blue Ribbon Sushi","Japanese",19.45,"Weekday","Not given",28,28
1478124,"S'MAC","American",16.11,"Weekday","5",25,24
1477076,"Sushi of Gari 46","Japanese",31.43,"Weekend","5",29,30
1476939,"The Meatball Shop","Italian",25.27,"Weekend","Not given",25,29
1476661,"Blue Ribbon Sushi","Japanese",12.13,"Weekend","3",24,23
1478268,"Xi'an Famous Foods","Chinese",20.86,"Weekend","4",35,26
1477253,"Blue Ribbon Sushi","Japanese",8.54,"Weekend","5",34,29
1477778,"RedFarm Broadway","Chinese",31.43,"Weekend","4",30,23
1476923,"J. G. Melon","American",19.4,"Weekday","4",35,26
1477362,"Shake Shack","American",12.23,"Weekday","4",31,24
1477404,"Yama Japanese Restaurant","Japanese",6.69,"Weekend","4",28,17
1477000,"Blue Ribbon Fried Chicken","American",29.59,"Weekend","5",23,25
1478148,"Shake Shack","American",22.31,"Weekend","Not given",35,28
1477377,"DuMont Burger","American",12.56,"Weekend","Not given",35,19
1478039,"Amy Ruth's","Southern",12.23,"Weekday","Not given",32,33
1478320,"The Meatball Shop","Italian",13.53,"Weekday","3",20,31
1478304,"'wichcraft","American",8.1,"Weekday","5",28,28
1477194,"Blue Ribbon Sushi","Japanese",5.92,"Weekday","Not given",27,31
1477132,"Blue Ribbon Sushi","Japanese",12.13,"Weekend","5",28,15
1477466,"Shake Shack","American",13.97,"Weekend","5",35,27
1476700,"Shake Shack","American",12.23,"Weekend","Not given",27,18
1478011,"Melt Shop","American",16.98,"Weekend","5",30,19
1476748,"The Meatball Shop","American",9.27,"Weekend","Not given",24,23
1477437,"Shake Shack","American",31.43,"Weekend","3",31,24
1477550,"Shake Shack","American",29.05,"Weekday","4",27,29
1478277,"The Meatball Shop","American",14.5,"Weekend","5",34,25
1476873,"Shake Shack","American",5.82,"Weekend","Not given",26,30
1477353,"The Meatball Shop","Italian",16.2,"Weekend","5",21,26
1478190,"RedFarm Broadway","Chinese",8.68,"Weekday","3",33,30
1477316,"TAO","Japanese",15.67,"Weekend","5",20,22
1476981,"Shake Shack","American",5.82,"Weekend","Not given",22,28
1477473,"Han Dynasty","Chinese",29.15,"Weekend","Not given",29,21
1476701,"Chipotle Mexican Grill $1.99 Delivery","Mexican",22.31,"Weekend","5",31,17
1477421,"The Smile","American",12.18,"Weekend","5",31,19
1477819,"Blue Ribbon Sushi","Japanese",25.22,"Weekday","Not given",31,24
1477513,"Jack's Wife Freda","Mediterranean",12.18,"Weekday","5",23,31
1478056,"Blue Ribbon Sushi","Japanese",19.45,"Weekend","Not given",28,24
